name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
seattle,2020-10-12,61.8,52.6,56.8,61.8,52.6,56.8,45.3,66.4,0.002,100,4.17,rain,0,0,33.3,20,185.7,1018.5,68,9.6,84.3,7.3,4,,2020-10-12T07:24:42,2020-10-12T18:25:45,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-10-13,63.7,49.6,56.8,63.7,45.9,56.4,46.9,71.2,0.424,100,33.33,rain,0,0,34.8,19,203.3,1012.9,78.3,8.7,115.7,10,5,,2020-10-13T07:26:08,2020-10-13T18:23:50,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-10-14,61.9,52.6,56,61.9,52.6,56,45.9,69.1,0,0,0,,0,0,,8,183.5,1028.3,75,9.9,122.9,10.7,5,,2020-10-14T07:27:34,2020-10-14T18:21:56,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,E8046,72793524234,72793494248,F0821,KRNT"
seattle,2020-10-15,61.6,45.7,53.4,61.6,45.7,53.4,43.9,71.2,0,0,0,,0,0,,6.2,333.4,1034.4,60.6,9.9,107.6,9.3,4,,2020-10-15T07:29:01,2020-10-15T18:20:03,0.99,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-10-16,63.6,51.3,58.3,63.6,51.3,58.3,51.2,77.4,0.003,100,4.17,rain,0,0,29.2,17.5,177.9,1022.3,96.1,9.7,27.7,2.3,2,,2020-10-16T07:30:28,2020-10-16T18:18:11,1,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-10-17,58.8,52.8,55.3,58.8,52.8,55.3,49.7,82.2,0.041,100,16.67,rain,0,0,17.2,9.2,158.4,1021.4,98.6,7.3,40.2,3.6,2,,2020-10-17T07:31:56,2020-10-17T18:16:20,0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-10-18,62.8,52.9,57.8,62.8,52.9,57.8,51.3,79.2,0.005,100,8.33,rain,0,0,26.9,16.6,185.8,1017.1,99.1,9.1,24.4,2.1,1,,2020-10-18T07:33:24,2020-10-18T18:14:29,0.02,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-10-19,59,51,55.2,59,51,55.2,49.6,81.7,0.027,100,25,rain,0,0,16.1,10.1,155.9,1021,99.7,9.4,30.8,2.7,2,,2020-10-19T07:34:52,2020-10-19T18:12:40,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-10-20,58.8,48.4,53.5,58.8,48.4,53.5,45.9,76.7,0,0,0,,0,0,,5.4,125.8,1022.2,77,9.8,86,7.4,4,,2020-10-20T07:36:20,2020-10-20T18:10:51,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-10-21,53.1,42.6,48.3,53.1,40.5,47.1,42.5,80.8,0.203,100,20.83,rain,0,0,,9.4,134.6,1021.3,75,9.4,72,6.3,4,,2020-10-21T07:37:49,2020-10-21T18:09:04,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-10-22,53.1,39.6,45.4,53.1,37,44.7,38.9,78.7,0,0,0,,0,0,,6.6,57.6,1028.5,55.2,9.9,76.9,6.5,4,,2020-10-22T07:39:18,2020-10-22T18:07:18,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-10-23,50.7,38.5,44.7,50.7,34.9,41.3,39.4,81.8,0.047,100,16.67,rain,0,0,25.3,11.4,152.3,1016.6,87.8,8.5,19.6,1.6,1,,2020-10-23T07:40:47,2020-10-23T18:05:33,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,KSEA,F7103,KBFI,E8046,72793524234,72793494248,F0821,KRNT"
seattle,2020-10-24,49.8,41.3,45.9,45.9,39.8,42.4,31.3,56.9,0.002,100,4.17,rain,0,0,29.4,11.8,359.9,1022.9,81.3,9.9,70.2,6.1,4,,2020-10-24T07:42:16,2020-10-24T18:03:49,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-10-25,49.8,33.6,40.9,47.5,29.3,38.9,26.9,59.5,0,0,0,,0,0,,7.4,3.1,1033.9,15.5,9.9,103.5,8.9,5,,2020-10-25T07:43:46,2020-10-25T18:02:06,0.35,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-10-26,51.5,35.1,44.5,51.5,32.4,44.2,31.8,61.9,0,0,0,,0,0,,7.6,349.1,1033,84.2,9.9,71.6,6,3,,2020-10-26T07:45:16,2020-10-26T18:00:24,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-10-27,58.4,47.1,51.1,58.4,44.7,50.6,39.9,65.7,0,0,0,,0,0,,6.3,169.6,1029.1,75.5,9.9,82.2,7.2,4,,2020-10-27T07:46:46,2020-10-27T17:58:44,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-10-28,56.1,45.7,52.1,56.1,42.3,50.9,45.2,77.1,0,0,0,,0,0,,9.4,156.2,1024.2,84.8,9.9,36.7,3.2,2,,2020-10-28T07:48:17,2020-10-28T17:57:05,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-10-29,60.6,47.5,54.3,60.6,44.3,54.1,48.5,81.3,0.004,100,8.33,rain,0,0,,7.8,143.1,1020.8,71.2,9,46.5,3.9,3,,2020-10-29T07:49:47,2020-10-29T17:55:28,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-10-30,61.2,48.4,54.9,61.2,45,54.5,43.5,66.5,0.016,100,8.33,rain,0,0,25.6,13.9,171.3,1017.6,75.4,9.8,68.3,5.8,4,,2020-10-30T07:51:18,2020-10-30T17:53:52,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-10-31,56.2,40.9,48.9,56.2,40.9,48.6,40,72,0,0,0,,0,0,,9.2,339.8,1028.4,37.7,9.9,103.9,8.9,4,,2020-10-31T07:52:49,2020-10-31T17:52:17,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-01,59.4,42.9,49.7,59.4,41.1,48.4,40.9,72.8,0,0,0,,0,0,,7.6,353.3,1023.7,1.4,9.9,100.5,9,4,,2020-11-01T06:54:20,2020-11-01T16:50:44,0.51,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-02,65.8,39.7,51.4,65.8,37,50.8,40.4,68.8,0,0,0,,0,0,,7.7,140,1018.9,6.7,9.5,101.1,8.7,4,,2020-11-02T06:55:51,2020-11-02T16:49:12,0.52,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-03,56.4,46.7,51.1,56.4,42.5,49.7,48.5,90.9,0.613,100,62.5,rain,0,0,,8.9,151.2,1013.1,77.6,6,19.9,1.9,1,,2020-11-03T06:57:23,2020-11-03T16:47:43,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-04,65.4,57.3,61.2,65.4,57.3,61.2,55.9,83.2,0.075,100,58.33,rain,0,0,30.8,19.5,182.6,1015.8,99.6,8.9,43.1,3.8,4,,2020-11-04T06:58:54,2020-11-04T16:46:14,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-05,60.2,46.9,52.9,60.2,42.3,52.3,48,83.4,0.113,100,37.5,rain,0,0,25.7,11.9,178.7,1017.2,96.8,9.3,11.7,1.1,1,,2020-11-05T07:00:25,2020-11-05T16:44:48,0.61,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-06,50.7,38.5,46.8,50.7,38.5,44,38.4,73,0,0,0,,0,0,27.1,12,1.4,1011.6,71.7,9.9,65.2,5.5,3,,2020-11-06T07:01:56,2020-11-06T16:43:23,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-07,45,36,40.4,42.2,32.3,37,33.6,78.5,0.002,100,4.17,rain,0,0,31.1,13.4,354.1,1008.4,75.6,9.3,27.9,2.4,1,,2020-11-07T07:03:27,2020-11-07T16:42:00,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-08,48.1,30.4,39.3,44.1,23.1,35.7,23.6,56.5,0,0,0,,0,0,24.2,14.1,16.4,1016.7,7.7,9.9,80.4,7,4,,2020-11-08T07:04:59,2020-11-08T16:40:38,0.75,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,E8046,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-09,44.5,29.3,36.3,40.3,22.8,31.4,30.5,79.9,0.019,100,12.5,rain,0,0,22.2,15.2,153,1022.1,70.6,9.7,39.5,3.4,2,,2020-11-09T07:06:29,2020-11-09T16:39:19,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-10,46.9,39.9,44.3,46.6,33.5,41.9,38.4,79.7,0.017,100,20.83,rain,0,0,23.3,11.8,238.1,1016,94,9.7,37.5,3.1,2,,2020-11-10T07:08:00,2020-11-10T16:38:02,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-11,46.5,36.2,41.6,46.5,35.2,41,35,77.9,0,0,0,,0,0,,5.1,104.9,1021.8,94.1,9.8,42.2,3.5,2,,2020-11-11T07:09:31,2020-11-11T16:36:46,0.91,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-12,50.1,39.8,44,50.1,35.9,40.3,36.6,75.7,0.206,100,33.33,rain,0,0,26.8,12.9,155.2,1014.1,97.9,9.1,34,2.9,2,,2020-11-12T07:11:01,2020-11-12T16:35:33,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-13,52.6,44.1,47.5,52.6,38.5,43.3,39.2,73.6,0.367,100,41.67,rain,0,0,30.1,17.9,194.5,997.9,74.2,9.4,60.7,5.2,4,,2020-11-13T07:12:31,2020-11-13T16:34:21,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-14,48.9,42.4,44.7,48.4,37.6,41,37.7,77,0.348,100,37.5,rain,0,0,23,12.2,164.2,1013.4,82.4,8.6,23.8,2.1,1,,2020-11-14T07:14:00,2020-11-14T16:33:12,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,E8003,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-15,53.4,46.3,49.3,53.4,41.5,46.2,43.1,79.4,0.088,100,41.67,rain,0,0,25.7,16.4,180.5,1014.8,85.7,9.8,55.2,4.8,2,,2020-11-15T07:15:29,2020-11-15T16:32:05,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-16,47.5,46,46.9,47.5,42.9,45.8,44.6,91.6,0.282,100,50,rain,0,0,,8.1,28.3,1012.6,92.2,7.2,10.5,0.8,1,,2020-11-16T07:16:58,2020-11-16T16:31:00,0.01,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-17,61.7,45.6,50.9,61.7,41.9,50.2,45.3,82,0.272,100,25,rain,0,0,40.8,26.3,174.6,997.4,72.8,8.9,30.2,2.6,2,,2020-11-17T07:18:26,2020-11-17T16:29:57,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,KSEA,KBFI,E8046,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-18,48.3,44.2,46.4,46.4,39.6,43.1,42.3,85.6,0.384,100,62.5,rain,0,0,28,15,173.6,1005,94.7,9,14.8,1.2,1,,2020-11-18T07:19:54,2020-11-18T16:28:56,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-19,48.9,44.1,45.6,44.8,39.2,41.1,40,80.6,0.039,100,20.83,rain,0,0,24.2,13.7,173.3,1023.1,88.4,9.8,55.3,4.7,4,,2020-11-19T07:21:20,2020-11-19T16:27:58,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-20,50.7,43.6,47.1,50.7,38.7,44.8,41.3,80.5,0.01,100,12.5,rain,0,0,21.9,10.4,151.8,1030.5,86.6,9.8,30.6,2.5,1,,2020-11-20T07:22:47,2020-11-20T16:27:02,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-21,53.1,41.7,47.6,53.1,41.7,47.2,42.3,82.3,0.004,100,8.33,rain,0,0,,7.7,342,1029.2,55.3,9.6,64.7,5.6,4,,2020-11-21T07:24:12,2020-11-21T16:26:09,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-22,45.3,36.8,41.4,43.7,31.1,38.5,38.2,88.6,0.045,100,33.33,rain,0,0,,8.4,151.5,1016.3,86.5,6.5,19.9,1.8,1,,2020-11-22T07:25:36,2020-11-22T16:25:18,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-23,47.8,42.7,45.2,47.8,37.7,41.9,40.9,84.9,0.07,100,16.67,rain,0,0,,12,160.1,1016.8,98.3,8.7,24.3,2.1,2,,2020-11-23T07:27:00,2020-11-23T16:24:29,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-24,52.9,44.1,46.6,52.9,39.4,43.5,40.5,79.4,0.056,100,16.67,rain,0,0,27.7,18.1,167.9,1015.7,99.7,9.5,17.8,1.5,1,,2020-11-24T07:28:22,2020-11-24T16:23:43,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-25,48.1,43.3,45.3,47.6,38.6,42.5,40.3,82.8,0.044,100,20.83,rain,0,0,18.3,10,174.6,1019.6,96.3,9.7,45.3,3.8,2,,2020-11-25T07:29:44,2020-11-25T16:23:00,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-26,49.1,44.1,45.9,45.7,39.4,42.7,42.1,86.7,0.008,100,4.17,rain,0,0,18.3,9.8,160.8,1029.4,98.5,9.2,23.6,2,2,,2020-11-26T07:31:04,2020-11-26T16:22:19,0.43,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-27,51.4,44.2,46.8,51.4,40.7,43.9,38.6,73.2,0,0,0,,0,0,20.8,12.3,155.5,1024.3,65.3,9.9,67,5.9,3,,2020-11-27T07:32:24,2020-11-27T16:21:41,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-28,47.8,38.7,44.6,47,38.7,43.7,41.7,89.7,0.004,100,8.33,rain,0,0,,6.9,103.2,1027.1,85.7,7.2,24.7,2.1,1,,2020-11-28T07:33:42,2020-11-28T16:21:05,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-29,41.6,33.5,37.3,41.6,29.9,35.7,36.5,97.3,0,0,0,,0,0,,6.2,141.1,1022.6,82.7,2.4,51.6,4.4,3,,2020-11-29T07:34:58,2020-11-29T16:20:33,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-11-30,51.4,38.9,45,51.4,34.7,41.3,38,77.2,0.347,100,25,rain,0,0,33.1,16.3,188.1,1020.5,52.6,9.2,60.8,5.2,3,,2020-11-30T07:36:13,2020-11-30T16:20:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-12-01,48.7,35.6,41.2,45.8,31.6,38.9,35.1,79.8,0,0,0,,0,0,,9.5,0,1034.5,25.1,9.8,63.1,5.4,3,,2020-12-01T07:37:27,2020-12-01T16:19:35,0.51,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-12-02,56.6,34.6,43.7,56.6,34,43.1,33.3,68.6,0,0,0,,0,0,,7.3,340.9,1024.2,2.7,9.9,65,5.6,3,,2020-12-02T07:38:39,2020-12-02T16:19:11,0.53,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-12-03,49.7,35,42.3,49.1,33.4,41.2,34.1,73.7,0,0,0,,0,0,,6.5,140.1,1026.4,57.2,9.8,32.4,2.7,1,,2020-12-03T07:39:50,2020-12-03T16:18:49,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-12-04,53.6,36,43.7,53.6,31.2,42.9,36.6,77,0,0,0,,0,0,,6.1,343.2,1030.1,26.8,9.8,61.7,5.3,3,,2020-12-04T07:40:59,2020-12-04T16:18:30,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-12-05,59.1,32.4,44,59.1,28,42.9,33,69.2,0,0,0,,0,0,,10.7,132.9,1019.5,22.8,8.7,60.1,5.1,3,,2020-12-05T07:42:06,2020-12-05T16:18:14,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-12-06,53.5,43.3,48,53.5,40.1,45.9,42.5,81.7,0.005,100,8.33,rain,0,0,17.2,12.7,156.4,1029.3,74.7,9.2,27.1,2.3,1,,2020-12-06T07:43:11,2020-12-06T16:18:01,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72793024233,KSEA,F7103,KBFI,E8046,72793524234,72793494248,F0821,KRNT"
seattle,2020-12-07,53,41.5,47.7,53,37.7,46.1,40.9,78.1,0,0,0,,0,0,,11.4,153.6,1026.1,80.3,9.8,31.7,2.8,2,,2020-12-07T07:44:15,2020-12-07T16:17:51,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-12-08,51.7,47.7,49.5,51.7,44.5,48.2,46.9,90.9,0.312,100,70.83,rain,0,0,20.8,9.6,218,1021.2,99.7,4.7,12.7,1,1,,2020-12-08T07:45:16,2020-12-08T16:17:43,0.78,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-12-09,48.6,41.6,46.4,48.1,41.6,44.8,43.8,91,0.029,100,29.17,rain,0,0,,8.2,161.6,1025.9,93.8,8.3,22.8,1.9,2,,2020-12-09T07:46:15,2020-12-09T16:17:39,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-12-10,44.3,36.5,39.9,41.5,33.3,36.9,37.7,92.1,0.007,100,8.33,rain,0,0,,11.8,155.5,1018.4,82.5,7.4,23.9,2,1,,2020-12-10T07:47:13,2020-12-10T16:17:37,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-12-11,45.8,38.5,41.7,45.8,34.3,38.5,36.6,82.4,0,0,0,,0,0,24.2,10.5,168.9,1018.6,69.7,9.9,33.5,3,3,,2020-12-11T07:48:08,2020-12-11T16:17:38,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-12-12,42.9,30.8,36.7,39.9,26.5,35.5,32.6,85.6,0,0,0,,0,0,,5.6,35,1021.2,47.1,8,45.3,3.9,3,,2020-12-12T07:49:01,2020-12-12T16:17:43,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-12-13,44.2,39.8,41.6,44.2,34,37.6,36.5,82.3,0.092,100,41.67,rain,0,0,18.4,13.3,140.4,1015.1,93.6,9.4,16,1.5,1,,2020-12-13T07:49:51,2020-12-13T16:17:50,1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-12-14,49.3,41.6,44.7,45.4,36.9,40.9,40.4,85.3,0.053,100,20.83,rain,0,0,20.8,10.3,172.8,1023,89.5,9.7,23.3,2,2,,2020-12-14T07:50:40,2020-12-14T16:18:00,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-12-15,47.9,42.2,45.2,43.1,37.3,40.3,41,85.3,0.132,100,70.83,rain,0,0,26.4,15.6,165.7,1017.6,97.1,8.1,15.4,1.3,1,,2020-12-15T07:51:25,2020-12-15T16:18:13,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72793024233,KSEA,KBFI,E8046,72793524234,72793494248,F0821,KRNT"
seattle,2020-12-16,50.3,45.3,46.8,50.3,40.8,42.8,43.1,86.8,0.307,100,58.33,rain,0,0,28.9,17.4,160.5,1010.7,98.2,8.5,11.4,1,1,,2020-12-16T07:52:09,2020-12-16T16:18:29,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-12-17,50.8,44.8,47.2,50.8,37.4,42.8,40.9,78.8,0.036,100,20.83,rain,0,0,31.7,19.5,179.9,1012.5,88.1,9.7,28.6,2.5,2,,2020-12-17T07:52:50,2020-12-17T16:18:48,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-12-18,51.6,44.1,47.2,51.6,39.2,43.4,41,79.7,0.069,100,41.67,rain,0,0,28.4,16.7,164.4,1018.9,99.6,9.7,18.8,1.6,2,,2020-12-18T07:53:28,2020-12-18T16:19:09,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-12-19,52.1,45.4,47.5,52.1,41.2,43.9,42.3,82.2,0.176,100,45.83,rain,0,0,27.1,16.1,169.5,1019.2,91.8,8.8,8.9,0.8,1,,2020-12-19T07:54:04,2020-12-19T16:19:34,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-12-20,54.2,47.2,50.9,54.2,46.1,50.7,45.5,81.9,0.003,100,4.17,rain,0,0,30.3,14.9,180.9,1019.1,85.6,9.8,14.4,1.2,1,,2020-12-20T07:54:37,2020-12-20T16:20:01,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-12-21,56.8,33.4,44.5,56.8,27.7,42.2,42.2,91.9,1.572,100,91.67,"rain,snow",0,0,31.1,17.1,177.9,1007.7,99.9,5.4,14.9,1.2,1,,2020-12-21T07:55:07,2020-12-21T16:20:31,0.23,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2020-12-22,45.2,33,38.4,45.2,30.8,37.2,34.1,85.2,0,0,0,,1.1,0.5,,7.2,113.2,1025.2,53.2,9.9,42.8,3.7,2,,2020-12-22T07:55:35,2020-12-22T16:21:04,0.28,Partially cloudy,Partly cloudy throughout the day.,snow,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
